order_item_id,order_id,sku,qty,unit_price,line_total
47728,19060,SKU00253,2,33.55,67.1
47729,19060,SKU00158,3,98.75,296.25
47730,19061,SKU00182,2,64.76,129.52
47731,19061,SKU00321,3,24.73,74.19
47732,19061,SKU00313,2,24.96,49.92
47733,19062,SKU00357,1,117.16,117.16
47734,19062,SKU00191,2,112.76,225.52
47735,19062,SKU00357,1,117.16,117.16
47736,19062,SKU00286,2,63.1,126.2
47737,19063,SKU00020,3,78.01,234.03
47738,19063,SKU00203,3,108.0,324.0
47739,19063,SKU00332,3,100.04,300.12
47740,19064,SKU00124,1,37.55,37.55
47741,19064,SKU00278,2,33.99,67.98
47742,19065,SKU00289,1,144.8,144.8
47743,19066,SKU00295,3,45.03,135.09
47744,19066,SKU00295,2,45.03,90.06
47745,19067,SKU00085,3,37.75,113.25
47746,19067,SKU00133,3,75.97,227.91
47747,19067,SKU00296,1,51.74,51.74
47748,19067,SKU00087,3,62.55,187.65
47749,19068,SKU00036,2,61.36,122.72
47750,19068,SKU00357,2,117.16,234.32
47751,19069,SKU00237,2,119.27,238.54
47752,19069,SKU00270,3,54.71,164.13
47753,19069,SKU00177,3,70.57,211.71
47754,19069,SKU00200,1,43.29,43.29
47755,19070,SKU00362,1,134.39,134.39
47756,19070,SKU00120,1,108.16,108.16
47757,19071,SKU00076,2,68.51,137.02
47758,19071,SKU00007,2,76.19,152.38
47759,19071,SKU00035,3,112.45,337.35
47760,19072,SKU00184,2,86.46,172.92
47761,19072,SKU00045,1,28.1,28.1
47762,19072,SKU00259,2,84.26,168.52
47763,19073,SKU00297,1,97.64,97.64
47764,19073,SKU00177,2,70.57,141.14
47765,19073,SKU00250,1,88.95,88.95
47766,19074,SKU00365,3,62.7,188.1
47767,19074,SKU00200,1,43.29,43.29
47768,19074,SKU00044,2,116.18,232.36
47769,19075,SKU00124,3,37.55,112.65
47770,19075,SKU00132,2,72.12,144.24
47771,19075,SKU00123,3,76.91,230.73
47772,19075,SKU00132,2,72.12,144.24
47773,19076,SKU00358,3,105.79,317.37
47774,19076,SKU00352,3,40.34,121.02
47775,19076,SKU00177,3,70.57,211.71
47776,19076,SKU00177,2,70.57,141.14
47777,19077,SKU00327,3,52.17,156.51
47778,19077,SKU00171,2,29.31,58.62
47779,19077,SKU00122,1,98.25,98.25
47780,19078,SKU00282,3,99.6,298.8
47781,19079,SKU00203,2,108.0,216.0
47782,19079,SKU00019,1,58.7,58.7
47783,19080,SKU00028,1,81.34,81.34
47784,19080,SKU00315,1,41.37,41.37
47785,19081,SKU00242,2,69.4,138.8
47786,19081,SKU00088,2,95.84,191.68
47787,19082,SKU00127,1,87.48,87.48
47788,19082,SKU00127,1,87.48,87.48
47789,19082,SKU00127,1,87.48,87.48
47790,19083,SKU00056,3,52.26,156.78
47791,19083,SKU00029,3,105.91,317.73
47792,19083,SKU00171,3,29.31,87.93
47793,19083,SKU00083,2,47.71,95.42
47794,19084,SKU00236,3,132.28,396.84
47795,19084,SKU00036,3,61.36,184.08
47796,19085,SKU00307,1,77.74,77.74
47797,19086,SKU00313,1,24.96,24.96
47798,19086,SKU00059,3,39.11,117.33
47799,19086,SKU00211,2,64.03,128.06
47800,19087,SKU00207,1,38.17,38.17
47801,19087,SKU00304,1,38.78,38.78
47802,19087,SKU00207,3,38.17,114.51
47803,19088,SKU00053,2,31.6,63.2
47804,19089,SKU00182,3,64.76,194.28
47805,19089,SKU00319,2,27.89,55.78
47806,19089,SKU00380,1,30.37,30.37
47807,19089,SKU00252,1,45.95,45.95
47808,19090,SKU00217,1,154.1,154.1
47809,19090,SKU00096,2,96.07,192.14
47810,19090,SKU00135,1,59.4,59.4
47811,19091,SKU00077,3,89.14,267.42
47812,19091,SKU00203,2,108.0,216.0
47813,19091,SKU00068,3,62.22,186.66
47814,19092,SKU00131,3,66.56,199.68
47815,19093,SKU00204,1,95.91,95.91
47816,19094,SKU00275,3,133.96,401.88
47817,19095,SKU00174,1,110.18,110.18
47818,19095,SKU00302,3,56.14,168.42
47819,19095,SKU00276,1,93.18,93.18
47820,19096,SKU00001,1,32.23,32.23
47821,19096,SKU00128,3,50.86,152.58
47822,19096,SKU00053,3,31.6,94.8
47823,19096,SKU00332,2,100.04,200.08
47824,19097,SKU00055,1,54.72,54.72
47825,19097,SKU00013,1,92.31,92.31
47826,19098,SKU00289,2,144.8,289.6
47827,19098,SKU00199,3,156.8,470.4
47828,19098,SKU00238,1,53.2,53.2
47829,19098,SKU00035,3,112.45,337.35
47830,19099,SKU00124,2,37.55,75.1
47831,19099,SKU00259,2,84.26,168.52
47832,19099,SKU00042,3,77.44,232.32
47833,19100,SKU00125,3,23.86,71.58
47834,19100,SKU00118,1,57.92,57.92
47835,19100,SKU00048,3,89.15,267.45
47836,19101,SKU00309,1,8.04,8.04
47837,19101,SKU00309,2,8.04,16.08
47838,19101,SKU00196,1,10.36,10.36
47839,19101,SKU00196,1,10.36,10.36
47840,19102,SKU00286,2,63.1,126.2
47841,19102,SKU00317,2,98.07,196.14
47842,19103,SKU00089,2,101.05,202.1
47843,19103,SKU00272,3,91.93,275.79
47844,19104,SKU00286,3,63.1,189.3
47845,19104,SKU00357,3,117.16,351.48
47846,19105,SKU00370,2,60.88,121.76
47847,19105,SKU00176,2,123.09,246.18
47848,19105,SKU00105,3,133.5,400.5
47849,19106,SKU00344,3,105.17,315.51
47850,19106,SKU00206,1,99.08,99.08
47851,19106,SKU00173,3,73.5,220.5
47852,19107,SKU00031,2,101.26,202.52
47853,19108,SKU00072,3,26.73,80.19
47854,19109,SKU00113,1,35.92,35.92
47855,19109,SKU00122,1,98.25,98.25
47856,19109,SKU00083,2,47.71,95.42
47857,19109,SKU00297,1,97.64,97.64
47858,19110,SKU00332,3,100.04,300.12
47859,19111,SKU00326,1,115.21,115.21
47860,19111,SKU00257,2,81.02,162.04
47861,19111,SKU00180,3,79.45,238.35
47862,19111,SKU00327,3,52.17,156.51
47863,19112,SKU00278,3,33.99,101.97
47864,19112,SKU00062,2,37.66,75.32
47865,19113,SKU00127,1,87.48,87.48
47866,19113,SKU00127,3,87.48,262.44
47867,19113,SKU00075,3,86.56,259.68
47868,19114,SKU00244,1,87.23,87.23
47869,19114,SKU00083,1,47.71,47.71
47870,19114,SKU00091,1,116.96,116.96
47871,19115,SKU00042,2,77.44,154.88
47872,19115,SKU00278,1,33.99,33.99
47873,19115,SKU00123,3,76.91,230.73
47874,19116,SKU00305,3,127.47,382.41
47875,19116,SKU00006,1,158.08,158.08
47876,19117,SKU00083,2,47.71,95.42
47877,19118,SKU00229,2,45.37,90.74
47878,19118,SKU00027,1,68.57,68.57
47879,19119,SKU00208,2,24.56,49.12
47880,19119,SKU00309,1,8.04,8.04
47881,19119,SKU00349,1,23.35,23.35
47882,19120,SKU00111,3,76.14,228.42
47883,19120,SKU00111,2,76.14,152.28
47884,19120,SKU00070,1,37.07,37.07
47885,19121,SKU00198,2,119.52,239.04
47886,19121,SKU00037,3,39.78,119.34
47887,19121,SKU00269,3,79.4,238.2
47888,19121,SKU00216,1,75.34,75.34
47889,19122,SKU00338,2,12.97,25.94
47890,19122,SKU00338,2,12.97,25.94
47891,19122,SKU00338,2,12.97,25.94
47892,19122,SKU00202,3,57.15,171.45
47893,19123,SKU00188,2,100.81,201.62
47894,19123,SKU00121,3,54.55,163.65
47895,19123,SKU00194,3,45.16,135.48
47896,19124,SKU00130,2,64.06,128.12
47897,19124,SKU00148,1,35.7,35.7
47898,19124,SKU00290,2,37.07,74.14
47899,19125,SKU00122,1,98.25,98.25
47900,19125,SKU00352,3,40.34,121.02
47901,19125,SKU00056,3,52.26,156.78
47902,19126,SKU00350,3,126.39,379.17
47903,19127,SKU00311,3,92.05,276.15
47904,19128,SKU00303,3,106.44,319.32
47905,19129,SKU00192,2,97.5,195.0
47906,19129,SKU00052,1,113.85,113.85
47907,19129,SKU00140,1,47.44,47.44
47908,19129,SKU00342,2,117.3,234.6
47909,19130,SKU00114,2,58.3,116.6
47910,19131,SKU00367,3,50.51,151.53
47911,19131,SKU00365,2,62.7,125.4
47912,19131,SKU00079,3,82.2,246.6
47913,19131,SKU00327,1,52.17,52.17
47914,19132,SKU00011,2,94.2,188.4
47915,19133,SKU00019,1,58.7,58.7
47916,19134,SKU00041,3,114.91,344.73
47917,19134,SKU00013,1,92.31,92.31
47918,19134,SKU00340,1,30.81,30.81
47919,19135,SKU00197,3,100.93,302.79
47920,19135,SKU00141,1,70.09,70.09
47921,19135,SKU00076,1,68.51,68.51
47922,19136,SKU00195,3,40.19,120.57
47923,19136,SKU00106,1,31.32,31.32
47924,19136,SKU00191,1,112.76,112.76
47925,19136,SKU00213,3,83.2,249.6
47926,19137,SKU00051,3,103.38,310.14
47927,19137,SKU00164,2,163.39,326.78
47928,19138,SKU00213,1,83.2,83.2
47929,19138,SKU00317,1,98.07,98.07
47930,19139,SKU00336,3,27.57,82.71
47931,19139,SKU00336,3,27.57,82.71
47932,19139,SKU00040,1,53.83,53.83
47933,19139,SKU00137,2,53.23,106.46
47934,19140,SKU00142,3,56.15,168.45
47935,19140,SKU00142,2,56.15,112.3
47936,19140,SKU00195,1,40.19,40.19
47937,19140,SKU00049,2,74.17,148.34
47938,19141,SKU00001,3,32.23,96.69
47939,19142,SKU00241,1,78.97,78.97
47940,19142,SKU00056,1,52.26,52.26
47941,19143,SKU00208,3,24.56,73.68
47942,19143,SKU00349,1,23.35,23.35
47943,19143,SKU00208,1,24.56,24.56
47944,19143,SKU00349,3,23.35,70.05
47945,19144,SKU00176,3,123.09,369.27
47946,19144,SKU00107,1,63.02,63.02
47947,19144,SKU00305,3,127.47,382.41
47948,19145,SKU00247,1,98.31,98.31
47949,19146,SKU00014,1,94.59,94.59
47950,19146,SKU00228,3,94.88,284.64
47951,19147,SKU00349,3,23.35,70.05
47952,19148,SKU00171,2,29.31,58.62
47953,19148,SKU00177,1,70.57,70.57
47954,19148,SKU00171,2,29.31,58.62
47955,19149,SKU00169,3,95.4,286.2
47956,19149,SKU00167,1,112.91,112.91
47957,19149,SKU00046,2,61.99,123.98
47958,19149,SKU00146,1,26.02,26.02
47959,19150,SKU00207,1,38.17,38.17
47960,19151,SKU00183,2,122.14,244.28
47961,19152,SKU00279,3,78.19,234.57
47962,19152,SKU00042,1,77.44,77.44
47963,19153,SKU00078,1,62.93,62.93
47964,19154,SKU00314,2,113.27,226.54
47965,19154,SKU00024,1,54.87,54.87
47966,19154,SKU00028,2,81.34,162.68
47967,19155,SKU00347,2,114.11,228.22
47968,19156,SKU00047,1,66.68,66.68
47969,19156,SKU00127,2,87.48,174.96
47970,19156,SKU00132,2,72.12,144.24
47971,19157,SKU00028,2,81.34,162.68
47972,19157,SKU00195,2,40.19,80.38
47973,19157,SKU00071,1,47.03,47.03
47974,19157,SKU00071,3,47.03,141.09
47975,19158,SKU00282,1,99.6,99.6
47976,19158,SKU00299,3,108.85,326.55
47977,19158,SKU00282,2,99.6,199.2
47978,19158,SKU00058,3,22.7,68.1
47979,19159,SKU00044,2,116.18,232.36
47980,19159,SKU00180,1,79.45,79.45
47981,19159,SKU00079,1,82.2,82.2
47982,19159,SKU00329,1,91.72,91.72
47983,19160,SKU00235,2,58.39,116.78
47984,19160,SKU00064,1,114.67,114.67
47985,19161,SKU00309,3,8.04,24.12
47986,19161,SKU00349,3,23.35,70.05
47987,19161,SKU00196,1,10.36,10.36
47988,19162,SKU00071,1,47.03,47.03
47989,19162,SKU00024,3,54.87,164.61
47990,19163,SKU00335,2,151.21,302.42
47991,19163,SKU00249,1,143.03,143.03
47992,19163,SKU00198,1,119.52,119.52
47993,19164,SKU00159,3,19.86,59.58
47994,19165,SKU00055,1,54.72,54.72
47995,19165,SKU00069,1,76.86,76.86
47996,19166,SKU00093,3,62.69,188.07
47997,19167,SKU00258,2,19.21,38.42
47998,19168,SKU00275,2,133.96,267.92
47999,19169,SKU00135,2,59.4,118.8
48000,19169,SKU00217,2,154.1,308.2
48001,19169,SKU00229,3,45.37,136.11
48002,19170,SKU00330,1,57.06,57.06
48003,19170,SKU00325,1,49.55,49.55
48004,19170,SKU00089,2,101.05,202.1
48005,19170,SKU00228,1,94.88,94.88
48006,19171,SKU00111,3,76.14,228.42
48007,19172,SKU00044,2,116.18,232.36
48008,19172,SKU00241,3,78.97,236.91
48009,19172,SKU00372,3,104.06,312.18
48010,19172,SKU00122,1,98.25,98.25
48011,19173,SKU00380,1,30.37,30.37
48012,19173,SKU00252,2,45.95,91.9
48013,19174,SKU00201,2,107.09,214.18
48014,19174,SKU00103,2,124.94,249.88
48015,19174,SKU00306,1,108.25,108.25
48016,19174,SKU00265,3,101.89,305.67
48017,19175,SKU00359,1,117.54,117.54
48018,19175,SKU00068,3,62.22,186.66
48019,19175,SKU00019,2,58.7,117.4
48020,19175,SKU00088,2,95.84,191.68
48021,19176,SKU00275,3,133.96,401.88
48022,19176,SKU00183,3,122.14,366.42
48023,19176,SKU00179,2,136.9,273.8
48024,19177,SKU00035,1,112.45,112.45
48025,19178,SKU00158,3,98.75,296.25
48026,19178,SKU00169,3,95.4,286.2
48027,19179,SKU00373,3,55.84,167.52
48028,19179,SKU00311,2,92.05,184.1
48029,19179,SKU00311,3,92.05,276.15
48030,19180,SKU00282,1,99.6,99.6
48031,19180,SKU00282,1,99.6,99.6
48032,19180,SKU00340,1,30.81,30.81
48033,19181,SKU00305,3,127.47,382.41
48034,19181,SKU00006,2,158.08,316.16
48035,19181,SKU00323,3,40.27,120.81
48036,19182,SKU00222,3,98.97,296.91
48037,19182,SKU00069,3,76.86,230.58
48038,19183,SKU00323,3,40.27,120.81
48039,19184,SKU00068,3,62.22,186.66
48040,19184,SKU00298,2,101.97,203.94
48041,19184,SKU00016,2,115.26,230.52
48042,19184,SKU00064,1,114.67,114.67
48043,19185,SKU00279,1,78.19,78.19
48044,19186,SKU00366,1,115.07,115.07
48045,19187,SKU00172,3,30.2,90.6
48046,19187,SKU00296,1,51.74,51.74
48047,19187,SKU00006,3,158.08,474.24
48048,19187,SKU00234,2,87.91,175.82
48049,19188,SKU00146,3,26.02,78.06
48050,19188,SKU00093,2,62.69,125.38
48051,19188,SKU00148,1,35.7,35.7
48052,19189,SKU00278,2,33.99,67.98
48053,19189,SKU00127,3,87.48,262.44
48054,19189,SKU00233,1,30.49,30.49
48055,19190,SKU00032,3,57.71,173.13
48056,19190,SKU00243,2,143.91,287.82
48057,19191,SKU00138,3,104.27,312.81
48058,19191,SKU00351,3,124.85,374.55
48059,19191,SKU00267,1,139.63,139.63
48060,19191,SKU00267,2,139.63,279.26
48061,19192,SKU00290,3,37.07,111.21
48062,19193,SKU00211,1,64.03,64.03
48063,19194,SKU00315,3,41.37,124.11
48064,19194,SKU00213,3,83.2,249.6
48065,19194,SKU00207,2,38.17,76.34
48066,19194,SKU00106,2,31.32,62.64
48067,19195,SKU00322,1,112.52,112.52
48068,19195,SKU00265,2,101.89,203.78
48069,19196,SKU00317,3,98.07,294.21
48070,19196,SKU00024,1,54.87,54.87
48071,19196,SKU00119,2,126.48,252.96
48072,19197,SKU00368,2,52.47,104.94
48073,19197,SKU00330,1,57.06,57.06
48074,19198,SKU00299,1,108.85,108.85
48075,19198,SKU00340,2,30.81,61.62
48076,19199,SKU00154,3,37.34,112.02
48077,19200,SKU00316,3,146.56,439.68
48078,19201,SKU00048,1,89.15,89.15
48079,19201,SKU00286,1,63.1,63.1
48080,19202,SKU00012,2,159.7,319.4
48081,19202,SKU00012,3,159.7,479.1
48082,19202,SKU00285,2,103.64,207.28
48083,19203,SKU00047,2,66.68,133.36
48084,19203,SKU00123,3,76.91,230.73
48085,19203,SKU00279,2,78.19,156.38
48086,19204,SKU00150,2,107.56,215.12
48087,19204,SKU00110,1,100.31,100.31
48088,19204,SKU00152,3,118.67,356.01
48089,19204,SKU00120,1,108.16,108.16
48090,19205,SKU00077,1,89.14,89.14
48091,19205,SKU00273,3,45.43,136.29
48092,19206,SKU00337,1,90.59,90.59
48093,19206,SKU00206,1,99.08,99.08
48094,19207,SKU00328,1,96.4,96.4
48095,19208,SKU00008,2,51.24,102.48
48096,19208,SKU00034,3,64.38,193.14
48097,19208,SKU00006,3,158.08,474.24
48098,19209,SKU00042,3,77.44,232.32
48099,19209,SKU00149,1,73.19,73.19
48100,19210,SKU00222,3,98.97,296.91
48101,19210,SKU00013,1,92.31,92.31
48102,19210,SKU00348,2,72.35,144.7
48103,19210,SKU00222,1,98.97,98.97
48104,19211,SKU00351,2,124.85,249.7
48105,19212,SKU00169,2,95.4,190.8
48106,19212,SKU00072,1,26.73,26.73
48107,19212,SKU00158,2,98.75,197.5
48108,19212,SKU00190,3,99.97,299.91
48109,19213,SKU00059,2,39.11,78.22
48110,19213,SKU00059,1,39.11,39.11
48111,19213,SKU00163,1,36.74,36.74
48112,19214,SKU00058,2,22.7,45.4
48113,19214,SKU00282,1,99.6,99.6
48114,19214,SKU00340,2,30.81,61.62
48115,19215,SKU00178,3,142.55,427.65
48116,19215,SKU00065,1,44.05,44.05
48117,19215,SKU00289,3,144.8,434.4
48118,19215,SKU00141,2,70.09,140.18
48119,19216,SKU00161,3,14.81,44.43
48120,19216,SKU00137,1,53.23,53.23
48121,19217,SKU00175,2,75.8,151.6
48122,19217,SKU00216,1,75.34,75.34
48123,19218,SKU00052,2,113.85,227.7
48124,19218,SKU00377,2,42.4,84.8
48125,19218,SKU00275,1,133.96,133.96
48126,19218,SKU00214,3,62.39,187.17
48127,19219,SKU00063,3,41.64,124.92
48128,19219,SKU00369,2,60.92,121.84
48129,19220,SKU00357,1,117.16,117.16
48130,19221,SKU00170,2,71.83,143.66
48131,19222,SKU00205,1,81.5,81.5
48132,19223,SKU00191,2,112.76,225.52
48133,19224,SKU00160,2,31.11,62.22
48134,19225,SKU00145,3,64.93,194.79
48135,19225,SKU00044,3,116.18,348.54
48136,19226,SKU00020,2,78.01,156.02
48137,19226,SKU00235,1,58.39,58.39
48138,19226,SKU00009,3,101.82,305.46
48139,19227,SKU00212,3,19.93,59.79
48140,19227,SKU00253,2,33.55,67.1
48141,19227,SKU00187,3,38.42,115.26
48142,19228,SKU00322,2,112.52,225.04
48143,19228,SKU00160,1,31.11,31.11
48144,19229,SKU00362,1,134.39,134.39
48145,19229,SKU00364,3,36.88,110.64
48146,19230,SKU00363,3,94.03,282.09
48147,19231,SKU00088,1,95.84,95.84
48148,19232,SKU00088,3,95.84,287.52
48149,19233,SKU00349,3,23.35,70.05
48150,19233,SKU00196,3,10.36,31.08
48151,19233,SKU00208,2,24.56,49.12
48152,19234,SKU00294,3,23.02,69.06
48153,19234,SKU00338,2,12.97,25.94
48154,19234,SKU00114,3,58.3,174.9
48155,19234,SKU00376,2,12.11,24.22
48156,19235,SKU00120,2,108.16,216.32
48157,19235,SKU00120,3,108.16,324.48
48158,19235,SKU00110,2,100.31,200.62
48159,19236,SKU00277,3,116.02,348.06
48160,19236,SKU00277,2,116.02,232.04
48161,19236,SKU00277,1,116.02,116.02
48162,19237,SKU00152,2,118.67,237.34
48163,19237,SKU00362,1,134.39,134.39
48164,19237,SKU00120,2,108.16,216.32
48165,19237,SKU00120,3,108.16,324.48
48166,19238,SKU00081,3,138.82,416.46
48167,19238,SKU00282,2,99.6,199.2
48168,19238,SKU00069,3,76.86,230.58
48169,19238,SKU00282,2,99.6,199.2
48170,19239,SKU00091,1,116.96,116.96
48171,19239,SKU00358,1,105.79,105.79
48172,19240,SKU00274,3,51.7,155.1
48173,19240,SKU00050,2,101.39,202.78
48174,19240,SKU00205,1,81.5,81.5
48175,19241,SKU00193,1,16.56,16.56
48176,19241,SKU00202,3,57.15,171.45
48177,19241,SKU00331,3,20.91,62.73
48178,19242,SKU00089,1,101.05,101.05
48179,19242,SKU00082,2,44.99,89.98
48180,19242,SKU00330,2,57.06,114.12
48181,19242,SKU00014,2,94.59,189.18
48182,19243,SKU00171,2,29.31,58.62
48183,19244,SKU00250,2,88.95,177.9
48184,19245,SKU00357,3,117.16,351.48
48185,19245,SKU00181,3,93.11,279.33
48186,19245,SKU00240,2,25.8,51.6
48187,19246,SKU00240,1,25.8,25.8
48188,19246,SKU00357,1,117.16,117.16
48189,19246,SKU00374,1,29.27,29.27
48190,19247,SKU00070,2,37.07,74.14
48191,19247,SKU00307,2,77.74,155.48
48192,19247,SKU00111,2,76.14,152.28
48193,19247,SKU00070,3,37.07,111.21
48194,19248,SKU00277,1,116.02,116.02
48195,19248,SKU00221,1,189.28,189.28
48196,19249,SKU00168,2,87.58,175.16
48197,19250,SKU00264,2,32.04,64.08
48198,19250,SKU00210,2,64.52,129.04
48199,19250,SKU00316,3,146.56,439.68
48200,19251,SKU00084,1,78.16,78.16
48201,19251,SKU00080,1,95.97,95.97
48202,19251,SKU00228,2,94.88,189.76
48203,19252,SKU00376,2,12.11,24.22
48204,19252,SKU00202,1,57.15,57.15
48205,19253,SKU00337,2,90.59,181.18
48206,19253,SKU00173,1,73.5,73.5
48207,19253,SKU00280,1,85.18,85.18
48208,19254,SKU00051,2,103.38,206.76
48209,19254,SKU00010,2,143.15,286.3
48210,19255,SKU00079,3,82.2,246.6
48211,19256,SKU00215,2,66.27,132.54
48212,19256,SKU00234,2,87.91,175.82
48213,19257,SKU00097,1,39.8,39.8
48214,19257,SKU00100,2,87.54,175.08
48215,19257,SKU00018,2,53.27,106.54
48216,19257,SKU00232,2,51.27,102.54
48217,19258,SKU00175,1,75.8,75.8
48218,19258,SKU00249,3,143.03,429.09
48219,19258,SKU00175,2,75.8,151.6
48220,19259,SKU00045,2,28.1,56.2
48221,19259,SKU00127,1,87.48,87.48
48222,19259,SKU00278,1,33.99,33.99
48223,19260,SKU00190,3,99.97,299.91
48224,19260,SKU00021,3,25.23,75.69
48225,19260,SKU00212,2,19.93,39.86
48226,19260,SKU00190,2,99.97,199.94
48227,19261,SKU00349,2,23.35,46.7
48228,19261,SKU00309,3,8.04,24.12
48229,19261,SKU00309,2,8.04,16.08
48230,19262,SKU00045,2,28.1,56.2
48231,19262,SKU00123,2,76.91,153.82
48232,19262,SKU00045,1,28.1,28.1
48233,19263,SKU00048,1,89.15,89.15
48234,19263,SKU00236,1,132.28,132.28
48235,19264,SKU00279,2,78.19,156.38
48236,19265,SKU00232,1,51.27,51.27
48237,19265,SKU00356,2,54.33,108.66
48238,19266,SKU00208,3,24.56,73.68
48239,19267,SKU00099,1,73.54,73.54
48240,19267,SKU00099,1,73.54,73.54
48241,19268,SKU00251,3,65.41,196.23
48242,19268,SKU00059,2,39.11,78.22
48243,19268,SKU00131,1,66.56,66.56
48244,19268,SKU00182,3,64.76,194.28
48245,19269,SKU00259,1,84.26,84.26
48246,19269,SKU00127,1,87.48,87.48
48247,19270,SKU00200,2,43.29,86.58
48248,19271,SKU00249,1,143.03,143.03
48249,19271,SKU00249,1,143.03,143.03
48250,19271,SKU00249,3,143.03,429.09
48251,19271,SKU00037,1,39.78,39.78
48252,19272,SKU00225,2,54.19,108.38
48253,19273,SKU00190,2,99.97,199.94
48254,19273,SKU00290,1,37.07,37.07
48255,19274,SKU00094,3,19.39,58.17
48256,19274,SKU00337,2,90.59,181.18
48257,19274,SKU00068,3,62.22,186.66
48258,19275,SKU00223,1,98.37,98.37
48259,19275,SKU00102,1,88.66,88.66
48260,19275,SKU00082,3,44.99,134.97
48261,19276,SKU00340,2,30.81,61.62
48262,19277,SKU00193,3,16.56,49.68
48263,19277,SKU00294,2,23.02,46.04
48264,19278,SKU00216,2,75.34,150.68
48265,19278,SKU00198,3,119.52,358.56
48266,19278,SKU00335,2,151.21,302.42
48267,19279,SKU00261,2,82.69,165.38
48268,19279,SKU00178,2,142.55,285.1
48269,19280,SKU00215,3,66.27,198.81
48270,19281,SKU00208,1,24.56,24.56
48271,19281,SKU00349,2,23.35,46.7
48272,19281,SKU00196,3,10.36,31.08
48273,19281,SKU00309,3,8.04,24.12
48274,19282,SKU00145,2,64.93,129.86
48275,19282,SKU00358,3,105.79,317.37
48276,19282,SKU00327,3,52.17,156.51
48277,19283,SKU00253,1,33.55,33.55
48278,19283,SKU00046,2,61.99,123.98
48279,19283,SKU00253,2,33.55,67.1
48280,19283,SKU00148,1,35.7,35.7
48281,19284,SKU00373,2,55.84,111.68
48282,19284,SKU00272,1,91.93,91.93
48283,19285,SKU00221,3,189.28,567.84
48284,19285,SKU00277,3,116.02,348.06
48285,19286,SKU00133,2,75.97,151.94
48286,19286,SKU00034,3,64.38,193.14
48287,19287,SKU00102,3,88.66,265.98
48288,19287,SKU00373,1,55.84,55.84
48289,19287,SKU00223,1,98.37,98.37
48290,19288,SKU00196,3,10.36,31.08
48291,19289,SKU00111,1,76.14,76.14
48292,19289,SKU00307,1,77.74,77.74
48293,19290,SKU00203,1,108.0,108.0
48294,19291,SKU00368,1,52.47,52.47
48295,19291,SKU00330,3,57.06,171.18
48296,19291,SKU00320,3,57.46,172.38
48297,19292,SKU00155,2,113.39,226.78
48298,19292,SKU00377,1,42.4,42.4
48299,19292,SKU00104,1,137.44,137.44
48300,19292,SKU00324,1,108.14,108.14
48301,19293,SKU00039,1,54.08,54.08
48302,19293,SKU00320,3,57.46,172.38
48303,19293,SKU00373,3,55.84,167.52
48304,19294,SKU00094,1,19.39,19.39
48305,19294,SKU00235,2,58.39,116.78
48306,19294,SKU00020,2,78.01,156.02
48307,19295,SKU00017,2,23.91,47.82
48308,19295,SKU00329,1,91.72,91.72
48309,19296,SKU00325,2,49.55,99.1
48310,19296,SKU00218,1,94.23,94.23
48311,19296,SKU00223,3,98.37,295.11
48312,19297,SKU00376,3,12.11,36.33
48313,19298,SKU00193,3,16.56,49.68
48314,19298,SKU00193,1,16.56,16.56
48315,19298,SKU00294,2,23.02,46.04
48316,19298,SKU00338,2,12.97,25.94
48317,19299,SKU00270,3,54.71,164.13
48318,19300,SKU00195,2,40.19,80.38
48319,19300,SKU00038,2,26.94,53.88
48320,19300,SKU00142,2,56.15,112.3
48321,19301,SKU00366,1,115.07,115.07
48322,19302,SKU00074,1,61.03,61.03
48323,19303,SKU00352,1,40.34,40.34
48324,19303,SKU00078,1,62.93,62.93
48325,19303,SKU00241,3,78.97,236.91
48326,19304,SKU00081,3,138.82,416.46
48327,19304,SKU00041,2,114.91,229.82
48328,19304,SKU00340,1,30.81,30.81
48329,19304,SKU00348,2,72.35,144.7
48330,19305,SKU00196,1,10.36,10.36
48331,19306,SKU00201,3,107.09,321.27
48332,19307,SKU00264,1,32.04,32.04
48333,19307,SKU00245,2,83.07,166.14
48334,19308,SKU00022,1,76.52,76.52
48335,19308,SKU00182,1,64.76,64.76
48336,19308,SKU00380,1,30.37,30.37
48337,19309,SKU00208,3,24.56,73.68
48338,19309,SKU00309,1,8.04,8.04
48339,19309,SKU00309,2,8.04,16.08
48340,19309,SKU00208,1,24.56,24.56
48341,19310,SKU00203,2,108.0,216.0
48342,19310,SKU00064,1,114.67,114.67
48343,19310,SKU00359,3,117.54,352.62
48344,19311,SKU00007,3,76.19,228.57
48345,19311,SKU00027,3,68.57,205.71
48346,19311,SKU00197,1,100.93,100.93
48347,19312,SKU00348,2,72.35,144.7
48348,19312,SKU00340,3,30.81,92.43
48349,19313,SKU00276,1,93.18,93.18
48350,19313,SKU00209,2,78.04,156.08
48351,19314,SKU00246,2,84.03,168.06
48352,19314,SKU00313,2,24.96,49.92
48353,19315,SKU00112,3,65.24,195.72
48354,19315,SKU00153,2,53.29,106.58
48355,19315,SKU00321,2,24.73,49.46
48356,19315,SKU00182,2,64.76,129.52
48357,19316,SKU00258,3,19.21,57.63
48358,19316,SKU00001,3,32.23,96.69
48359,19316,SKU00280,1,85.18,85.18
48360,19317,SKU00330,3,57.06,171.18
48361,19317,SKU00325,1,49.55,49.55
48362,19318,SKU00187,1,38.42,38.42
